Datetime,price,volume,ma_short,ma_long,rsi,trad_signal,trad_signal_trend,amplitude,time_comp,fft_period,resonance_score,use_grid,direction_hint,res_signal,prob_res_signal_buy_1D,prob_res_signal_sell_1D,prob_trad_signal_buy_1D,prob_trad_signal_sell_1D,prob_res_signal_buy_3D,prob_res_signal_sell_3D,prob_trad_signal_buy_3D,prob_trad_signal_sell_3D,prob_res_signal_buy_7D,prob_res_signal_sell_7D,prob_trad_signal_buy_7D,prob_trad_signal_sell_7D
2025-08-31 13:00:00+00:00,108413.6875,583958528,108780.017578125,,42.59427638864604,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 14:00:00+00:00,108447.1171875,866668544,108770.37044270833,,28.729385714182342,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 15:00:00+00:00,108792.7734375,0,108767.43098958333,,35.673465655635454,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 16:00:00+00:00,108941.890625,1459662848,108772.67317708333,,43.645225033415755,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 17:00:00+00:00,108992.6953125,0,108782.072265625,,45.62265466123919,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 18:00:00+00:00,109146.3828125,314433536,108799.42122395833,,58.54765793452599,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 19:00:00+00:00,108923.2578125,1211330560,108803.51790364583,,53.88376602541747,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 20:00:00+00:00,109114.9921875,173584384,108823.3369140625,,57.962925793314206,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 21:00:00+00:00,109062.1953125,0,108842.34798177083,,57.04781598794325,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 22:00:00+00:00,108865.8046875,0,108855.85774739583,,46.90389167189518,hold,hold,,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-08-31 23:00:00+00:00,108248.1328125,694411264,108832.41536458333,,45.15572316591828,hold,hold,4526.34375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 00:00:00+00:00,108297.6484375,2111078400,108787.91341145833,,44.570596139435125,hold,hold,4076.21875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 01:00:00+00:00,108195.7734375,219394048,108734.4765625,,45.68168124424787,hold,hold,4076.21875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 02:00:00+00:00,107628.609375,0,108667.59212239583,,37.99808339437465,hold,hold,4138.0234375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 03:00:00+00:00,107691.9609375,1168699392,108604.97265625,,37.09506633997245,hold,hold,3817.140625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 04:00:00+00:00,107398.1015625,1013510144,108546.81282552083,,32.84099738284125,hold,hold,3872.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 05:00:00+00:00,107872.78125,796512256,108510.29296875,,35.56092883645307,hold,hold,3872.0703125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 06:00:00+00:00,108074.4453125,0,108482.95052083333,,36.606554806335275,hold,hold,3336.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 07:00:00+00:00,109362.9140625,3762995200,108509.88118489583,,54.13561262711066,hold,hold,3336.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 08:00:00+00:00,109587.96875,3232522240,108533.8994140625,,54.855418933754365,hold,hold,3336.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 09:00:00+00:00,109543.7890625,395812864,108578.01692708333,,57.10249018163089,hold,hold,3336.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 10:00:00+00:00,108530.640625,0,108576.78157552083,,44.37021392539782,hold,hold,3336.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 11:00:00+00:00,108799.1171875,457818112,108593.4287109375,,47.56656992877625,hold,hold,3336.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 12:00:00+00:00,109045.0546875,1115918336,108624.072265625,,51.64297396619529,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 13:00:00+00:00,109061.3984375,0,108651.06022135417,,58.377758033466606,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 14:00:00+00:00,109207.9453125,481697792,108682.76139322917,,59.19352497096399,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 15:00:00+00:00,108739.5,0,108680.54166666667,,55.11278736793232,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 16:00:00+00:00,108768.2578125,421453824,108673.30696614583,,61.923717633288156,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 17:00:00+00:00,108937.65625,790372352,108671.013671875,,62.750309863659986,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 18:00:00+00:00,109247.953125,263876608,108675.24576822917,,68.8706507549663,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 19:00:00+00:00,109211.0859375,0,108687.23860677083,,64.99136239605559,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 20:00:00+00:00,108721.984375,2686664704,108670.86328125,,56.81473235207546,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 21:00:00+00:00,107759.4765625,2231328768,108616.58333333333,,31.88231804635528,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 22:00:00+00:00,108466.65625,0,108599.9521484375,,38.574794625230844,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-01 23:00:00+00:00,109201.875,1869123584,108639.69140625,,46.94622878618089,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 00:00:00+00:00,109021.984375,116895744,108669.8720703125,,55.15579194512032,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 01:00:00+00:00,109384.578125,0,108719.40559895833,,56.02439373403241,hold,hold,2189.8671875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 02:00:00+00:00,110044.421875,0,108820.064453125,,59.47628170082511,hold,hold,2646.3203125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 03:00:00+00:00,110348.9453125,2117955584,108930.77213541667,,61.576219041063176,hold,hold,2950.84375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 04:00:00+00:00,110242.09375,0,109049.27180989583,,59.364781556111154,hold,hold,2950.84375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 05:00:00+00:00,110245.2578125,0,109148.125,,64.89022594496541,hold,hold,2950.84375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 06:00:00+00:00,110448.15625,1920831488,109247.02962239583,,66.05918298149467,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 07:00:00+00:00,110170.484375,0,109280.67838541667,,61.546341363475385,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 08:00:00+00:00,110425.78125,0,109315.58723958333,,61.14605605188215,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 09:00:00+00:00,110419.2890625,975183872,109352.06640625,,61.499611846273275,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 10:00:00+00:00,110273.1875,0,109424.67252604167,,65.79561184388474,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 11:00:00+00:00,109632.28125,171921408,109459.3876953125,,70.40700099600745,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 12:00:00+00:00,108794.3125,1509433344,109448.94010416667,,53.471360038140254,hold,hold,3050.0546875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 13:00:00+00:00,111127.953125,4588544000,109535.04654947917,,65.24316049285011,hold,hold,3729.8515625,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 14:00:00+00:00,111291.859375,4205453312,109621.87630208333,,68.00956562919178,hold,hold,3893.7578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 15:00:00+00:00,110739.5390625,0,109705.21126302083,,60.436285913375855,hold,hold,3893.7578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 16:00:00+00:00,110709.96875,2241560576,109786.11588541667,,55.67745598788667,hold,hold,3893.7578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 17:00:00+00:00,110904.5625,794255360,109868.0703125,,54.83029217158373,hold,hold,3893.7578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
