episode,step,price,e_long,e_short,trend,vol_bin,pos,policy_action,effective_action,block_reason,btc_before,btc_after,cash_before,cash_after,delta_btc,delta_cash,total_usd_before,total_usd_after
1,205,62625.21,0.010258,0.002581,sideways,low,PARTIAL,HOLD,HOLD,none,0.46435273,0.46435273,34559.47,34559.47,0.00000000,0.00,63639.66,63639.66
1,206,62513.70,0.008574,-0.000190,sideways,low,PARTIAL,HOLD,HOLD,none,0.46435273,0.46435273,34559.47,34559.47,0.00000000,0.00,63587.88,63587.88
1,207,62441.36,0.007484,-0.002216,sideways,low,PARTIAL,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.46435273,0.51955590,34559.47,31103.52,0.05520318,-3455.95,63554.29,63545.30
1,208,62500.50,0.008529,-0.002288,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51955590,0.51955590,31103.52,31103.52,0.00000000,0.00,63576.03,63576.03
1,209,62664.60,0.011259,-0.000883,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51955590,0.51955590,31103.52,31103.52,0.00000000,0.00,63661.29,63661.29
1,210,61979.42,0.000362,-0.012165,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51955590,0.51955590,31103.52,31103.52,0.00000000,0.00,63305.30,63305.30
1,211,61998.21,0.000829,-0.011633,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51955590,0.51955590,31103.52,31103.52,0.00000000,0.00,63315.06,63315.06
1,212,61830.32,-0.001648,-0.013683,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51955590,0.51955590,31103.52,31103.52,0.00000000,0.00,63227.83,63227.83
1,213,61769.55,-0.002403,-0.013821,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51955590,0.51955590,31103.52,31103.52,0.00000000,0.00,63196.26,63196.26
1,214,61681.12,-0.003599,-0.014576,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,none,0.51955590,0.38966693,31103.52,39094.39,-0.12988898,7990.87,63150.32,63129.49
1,215,61750.07,-0.002317,-0.012850,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.38966693,0.35070024,39094.39,41494.33,-0.03896669,2399.94,63156.35,63150.10
1,216,61560.41,-0.005180,-0.015066,uptrend,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63083.58,63083.58
1,217,61745.50,-0.002053,-0.011459,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63148.49,63148.49
1,218,61785.66,-0.001208,-0.010167,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63162.58,63162.58
1,219,61777.79,-0.001148,-0.009496,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63159.82,63159.82
1,220,61372.29,-0.007493,-0.014819,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63017.61,63017.61
1,221,61258.08,-0.009134,-0.015641,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,62977.56,62977.56
1,222,61374.19,-0.007086,-0.012854,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63018.28,63018.28
1,223,61562.85,-0.003897,-0.008814,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63084.44,63084.44
1,224,61587.45,-0.003366,-0.007418,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63093.07,63093.07
1,225,61663.08,-0.002005,-0.005389,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63119.59,63119.59
1,226,61699.33,-0.001309,-0.004066,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63132.30,63132.30
1,227,61553.60,-0.003590,-0.005512,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63081.19,63081.19
1,228,61410.75,-0.005788,-0.006904,sideways,low,PARTIAL,HOLD,HOLD,none,0.35070024,0.35070024,41494.33,41494.33,0.00000000,0.00,63031.10,63031.10
1,229,61662.25,-0.001634,-0.002190,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,none,0.35070024,0.26302518,41494.33,46886.52,-0.08767506,5392.18,63119.30,63105.24
1,230,61750.97,-0.000097,-0.000240,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63128.58,63128.58
1,231,61918.40,0.002706,0.002824,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63172.62,63172.62
1,232,61905.09,0.002554,0.003012,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63169.11,63169.11
1,233,61906.25,0.002641,0.003544,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63169.42,63169.42
1,234,61955.50,0.003490,0.004359,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63182.37,63182.37
1,235,62177.56,0.007087,0.007837,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63240.78,63240.78
1,236,62133.38,0.006388,0.006914,sideways,low,PARTIAL,HOLD,HOLD,none,0.26302518,0.26302518,46886.52,46886.52,0.00000000,0.00,63229.16,63229.16
1,237,62737.73,0.016132,0.016044,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.26302518,0.23672266,46886.52,48532.39,-0.02630252,1645.87,63388.12,63383.83
1,238,62668.08,0.014984,0.014241,sideways,low,PARTIAL,HOLD,HOLD,none,0.23672266,0.23672266,48532.39,48532.39,0.00000000,0.00,63367.34,63367.34
1,239,62423.21,0.011003,0.009819,sideways,low,PARTIAL,HOLD,HOLD,none,0.23672266,0.23672266,48532.39,48532.39,0.00000000,0.00,63309.38,63309.38
1,240,63715.95,0.031790,0.029236,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,none,0.23672266,0.17754199,48532.39,52293.34,-0.05918066,3760.95,63615.40,63605.59
1,241,64161.84,0.038829,0.034756,sideways,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,63684.76,63684.76
1,242,64453.46,0.043364,0.037599,sideways,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,63736.53,63736.53
1,243,64655.18,0.046389,0.038841,sideways,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,63772.34,63772.34
1,244,64802.57,0.048532,0.038824,sideways,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,63798.51,63798.51
1,245,65122.20,0.053446,0.041260,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,63855.26,63855.26
1,246,65786.95,0.063863,0.048806,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,63973.28,63973.28
1,247,65999.51,0.066913,0.049103,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64011.02,64011.02
1,248,65965.59,0.065917,0.045532,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64005.00,64005.00
1,249,65941.81,0.065075,0.042210,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64000.78,64000.78
1,250,66149.23,0.067920,0.042434,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64037.60,64037.60
1,251,66241.75,0.068891,0.040688,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64054.03,64054.03
1,252,66101.68,0.066150,0.035308,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64029.16,64029.16
1,253,65964.45,0.063482,0.030266,uptrend,low,FLAT,HOLD,HOLD,none,0.17754199,0.17754199,52293.34,52293.34,0.00000000,0.00,64004.79,64004.79
1,254,65855.37,0.061295,0.025823,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.17754199,0.25674188,52293.34,47064.00,0.07919988,-5229.33,63985.43,63971.83
1,255,65992.78,0.063069,0.025252,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64007.11,64007.11
1,256,65842.77,0.060211,0.020321,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,63968.60,63968.60
1,257,65821.61,0.059440,0.017421,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,63963.17,63963.17
1,258,65941.77,0.060935,0.016668,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,63994.02,63994.02
1,259,66167.71,0.064066,0.017543,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64052.02,64052.02
1,260,66305.99,0.065776,0.016951,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64087.53,64087.53
1,261,66367.17,0.066235,0.015533,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64103.23,64103.23
1,262,66177.47,0.062647,0.010370,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64054.53,64054.53
1,263,66430.55,0.066163,0.011655,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64119.51,64119.51
1,264,66146.23,0.061130,0.005774,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64046.51,64046.51
1,265,66312.77,0.063276,0.006934,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,64089.27,64089.27
1,266,65686.10,0.052803,-0.003359,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,63928.38,63928.38
1,267,65843.17,0.054945,-0.001725,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,63968.70,63968.70
1,268,65144.30,0.043427,-0.012534,uptrend,low,PARTIAL,HOLD,HOLD,none,0.25674188,0.25674188,47064.00,47064.00,0.00000000,0.00,63789.27,63789.27
1,269,65035.33,0.041376,-0.014132,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,none,0.25674188,0.19255641,47064.00,51227.47,-0.06418547,4163.47,63761.29,63750.44
1,270,65128.28,0.042573,-0.012312,uptrend,low,FLAT,HOLD,HOLD,none,0.19255641,0.19255641,51227.47,51227.47,0.00000000,0.00,63768.34,63768.34
1,271,65241.15,0.044099,-0.010126,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.19255641,0.27087244,51227.47,46104.72,0.07831603,-5122.75,63790.07,63776.75
1,272,65262.75,0.044182,-0.009358,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,none,0.27087244,0.20315433,46104.72,50512.70,-0.06771811,4407.98,63782.60,63771.11
1,273,65457.15,0.047003,-0.006103,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.20315433,0.18283890,50512.70,51839.04,-0.02031543,1326.33,63810.61,63807.15
1,274,65399.87,0.045877,-0.006501,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.18283890,0.26189755,51839.04,46655.13,0.07905866,-5183.90,63796.68,63783.20
1,275,65210.24,0.042629,-0.008735,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.26189755,0.23570780,46655.13,48358.53,-0.02618976,1703.40,63733.54,63729.10
1,276,65355.18,0.044696,-0.006062,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.23570780,0.21213702,48358.53,49895.00,-0.02357078,1536.47,63763.26,63759.25
1,277,65345.07,0.044289,-0.005825,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.21213702,0.19092332,49895.00,51277.61,-0.02121370,1382.61,63757.11,63753.51
1,278,65389.05,0.044741,-0.004862,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63761.90,63761.90
1,279,65619.31,0.048151,-0.001121,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63805.86,63805.86
1,280,65454.89,0.045274,-0.003379,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63774.47,63774.47
1,281,65692.54,0.048777,0.000322,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63819.84,63819.84
1,282,66003.37,0.053456,0.005015,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63879.19,63879.19
1,283,66407.66,0.059580,0.011017,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63956.38,63956.38
1,284,66086.94,0.054151,0.006275,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63895.14,63895.14
1,285,66382.93,0.058542,0.010771,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63951.66,63951.66
1,286,66455.53,0.059354,0.011698,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63965.52,63965.52
1,287,66266.05,0.056034,0.008919,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63929.34,63929.34
1,288,66416.78,0.058095,0.011040,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63958.12,63958.12
1,289,65955.88,0.050461,0.004252,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,63870.12,63870.12
1,290,66739.81,0.062391,0.015509,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,64019.79,64019.79
1,291,67205.80,0.069172,0.021717,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,64108.76,64108.76
1,292,66996.44,0.065247,0.017340,uptrend,low,PARTIAL,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,64068.79,64068.79
1,293,66795.37,0.061406,0.013159,uptrend,low,FLAT,HOLD,HOLD,none,0.19092332,0.19092332,51277.61,51277.61,0.00000000,0.00,64030.40,64030.40
1,294,66845.00,0.061573,0.012813,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.19092332,0.26743508,51277.61,46149.85,0.07651176,-5127.76,64039.88,64026.54
1,295,66924.37,0.062211,0.012939,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64047.77,64047.77
1,296,66952.44,0.062005,0.012285,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64055.28,64055.28
1,297,66858.34,0.059888,0.009971,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64030.11,64030.11
1,298,66791.52,0.058235,0.008079,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64012.24,64012.24
1,299,67004.46,0.060989,0.010153,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64069.19,64069.19
1,300,66932.02,0.059228,0.008062,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64049.82,64049.82
1,301,66991.05,0.059551,0.007910,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64065.60,64065.60
1,302,66934.09,0.058045,0.006078,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64050.37,64050.37
1,303,66973.38,0.058044,0.005816,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64060.88,64060.88
1,304,66903.13,0.056325,0.003851,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64042.09,64042.09
1,305,66880.67,0.055377,0.002769,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64036.08,64036.08
1,306,66938.09,0.055690,0.003045,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64051.44,64051.44
1,307,66892.89,0.054391,0.002064,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64039.35,64039.35
1,308,67036.28,0.056033,0.003617,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64077.70,64077.70
1,309,67135.09,0.056965,0.004625,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64104.13,64104.13
1,310,67235.68,0.057904,0.005641,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64131.03,64131.03
1,311,67227.09,0.057121,0.004911,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64128.73,64128.73
1,312,66989.66,0.052768,0.001004,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64065.23,64065.23
1,313,66924.38,0.051154,-0.000574,uptrend,low,PARTIAL,HOLD,HOLD,none,0.26743508,0.26743508,46149.85,46149.85,0.00000000,0.00,64047.77,64047.77
1,314,66839.85,0.049237,-0.001898,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.26743508,0.24069157,46149.85,47932.73,-0.02674351,1782.88,64025.17,64020.52
1,315,66877.70,0.049270,-0.001129,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.24069157,0.21662241,47932.73,49538.24,-0.02406916,1605.50,64029.63,64025.44
1,316,66898.31,0.049029,-0.000760,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.21662241,0.19496017,49538.24,50983.64,-0.02166224,1445.40,64029.91,64026.14
1,317,66856.70,0.047808,-0.001420,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.19496017,0.17546415,50983.64,52283.69,-0.01949602,1300.05,64018.03,64014.64
1,318,66828.88,0.046826,-0.001825,uptrend,low,FLAT,HOLD,HOLD,none,0.17546415,0.17546415,52283.69,52283.69,0.00000000,0.00,64009.76,64009.76
1,319,66940.14,0.048002,-0.000173,uptrend,low,FLAT,HOLD,HOLD,none,0.17546415,0.17546415,52283.69,52283.69,0.00000000,0.00,64029.28,64029.28
1,320,67006.39,0.048452,0.000783,uptrend,low,FLAT,HOLD,HOLD,none,0.17546415,0.17546415,52283.69,52283.69,0.00000000,0.00,64040.91,64040.91
1,321,66912.93,0.046405,-0.000647,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.17546415,0.25339789,52283.69,47055.32,0.07793374,-5228.37,64024.51,64010.91
1,322,66942.28,0.046275,-0.000303,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.25339789,0.22805810,47055.32,48747.21,-0.02533979,1691.89,64018.35,64013.94
1,323,66940.66,0.045651,-0.000287,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.22805810,0.20525229,48747.21,50269.88,-0.02280581,1522.67,64013.57,64009.60
1,324,66900.39,0.044446,-0.000869,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.20525229,0.18472706,50269.88,51639.45,-0.02052523,1369.58,64001.34,63997.77
1,325,66938.10,0.044443,-0.000273,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64004.73,64004.73
1,326,67193.32,0.047813,0.003377,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64051.88,64051.88
1,327,67169.02,0.046826,0.002892,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64047.39,64047.39
1,328,67146.64,0.045889,0.002406,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64043.25,64043.25
1,329,67128.91,0.045023,0.001987,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64039.98,64039.98
1,330,67021.12,0.042757,0.000326,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64020.07,64020.07
1,331,67333.93,0.046986,0.004719,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64077.85,64077.85
1,332,67185.31,0.044077,0.002409,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64050.40,64050.40
1,333,67186.90,0.043503,0.002400,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64050.69,64050.69
1,334,67279.52,0.044348,0.003755,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64067.80,64067.80
1,335,67330.50,0.044539,0.004451,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64077.22,64077.22
1,336,66884.02,0.037062,-0.002144,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,63994.74,63994.74
1,337,67020.32,0.038616,-0.000170,uptrend,low,FLAT,HOLD,HOLD,none,0.18472706,0.18472706,51639.45,51639.45,0.00000000,0.00,64019.92,64019.92
1,338,66936.87,0.036768,-0.001476,uptrend,low,FLAT,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.18472706,0.26167299,51639.45,46475.51,0.07694592,-5163.95,64004.50,63991.08
1,339,66896.12,0.035609,-0.002095,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.26167299,0.23550569,46475.51,48221.45,-0.02616730,1745.94,63980.41,63975.86
1,340,66666.98,0.031558,-0.005370,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.23550569,0.21195512,48221.45,49787.41,-0.02355057,1565.96,63921.90,63917.82
1,341,66732.73,0.032090,-0.004312,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.21195512,0.19075961,49787.41,51198.17,-0.02119551,1410.76,63931.75,63928.08
1,342,66568.01,0.029051,-0.006609,uptrend,low,FLAT,HOLD,HOLD,none,0.19075961,0.19075961,51198.17,51198.17,0.00000000,0.00,63896.65,63896.65
1,343,66041.52,0.020473,-0.013915,uptrend,low,FLAT,HOLD,HOLD,none,0.19075961,0.19075961,51198.17,51198.17,0.00000000,0.00,63796.22,63796.22
1,344,66157.02,0.021800,-0.011668,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.19075961,0.26794726,51198.17,46078.35,0.07718765,-5119.82,63818.25,63804.94
1,345,66251.96,0.022794,-0.009842,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.26794726,0.24115253,46078.35,47848.94,-0.02679473,1770.59,63830.38,63825.77
1,346,66364.33,0.024051,-0.007806,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.24115253,0.21703728,47848.94,49445.17,-0.02411525,1596.23,63852.86,63848.70
1,347,66281.50,0.022321,-0.008637,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.21703728,0.19533355,49445.17,50879.98,-0.02170373,1434.82,63830.73,63826.99
1,348,66445.93,0.024392,-0.005896,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.19533355,0.17580019,50879.98,52174.52,-0.01953335,1294.54,63859.10,63855.73
1,349,66503.41,0.024797,-0.004766,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63865.83,63865.83
1,350,66677.10,0.026942,-0.001846,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63896.37,63896.37
1,351,66677.28,0.026423,-0.001537,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63896.40,63896.40
1,352,67109.92,0.032502,0.004965,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63972.46,63972.46
1,353,67122.19,0.032097,0.005153,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63974.62,63974.62
1,354,66374.00,0.020131,-0.005650,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63843.08,63843.08
1,355,66843.30,0.026922,0.001687,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63925.59,63925.59
1,356,66775.84,0.025512,0.000932,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63913.73,63913.73
1,357,66903.90,0.027115,0.003029,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63936.24,63936.24
1,358,67162.46,0.030663,0.006979,uptrend,low,FLAT,HOLD,HOLD,none,0.17580019,0.17580019,52174.52,52174.52,0.00000000,0.00,63981.70,63981.70
1,359,66999.04,0.027751,0.004737,uptrend,low,FLAT,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.17580019,0.25347126,52174.52,46957.07,0.07767107,-5217.45,63952.97,63939.40
