sequence;count;avg_score
Ke7 Ke2 Kd7 Kf2 Kc7 Ke2 Kc6 Kf2 Kb6 Ke2;1;5.0
Ke2 Kd7 Kf2 Kc7 Ke2 Kc6 Kf2 Kb6 Ke2 Kb5;1;5.0
Kd7 Kf2 Kc7 Ke2 Kc6 Kf2 Kb6 Ke2 Kb5 Kf2;1;5.0
Kf2 Kc7 Ke2 Kc6 Kf2 Kb6 Ke2 Kb5 Kf2 Kb4;1;5.0
Kc7 Ke2 Kc6 Kf2 Kb6 Ke2 Kb5 Kf2 Kb4 Ke2;1;5.0
Ke2 Kc6 Kf2 Kb6 Ke2 Kb5 Kf2 Kb4 Ke2 Kb3;1;5.0
Kc6 Kf2 Kb6 Ke2 Kb5 Kf2 Kb4 Ke2 Kb3 Kd2;1;5.0
Kf2 Kb6 Ke2 Kb5 Kf2 Kb4 Ke2 Kb3 Kd2 Kb2;1;5.0
Kb6 Ke2 Kb5 Kf2 Kb4 Ke2 Kb3 Kd2 Kb2 Ke2;1;5.0
Ke2 Kb5 Kf2 Kb4 Ke2 Kb3 Kd2 Kb2 Ke2 Kb1;1;5.0
Kb5 Kf2 Kb4 Ke2 Kb3 Kd2 Kb2 Ke2 Kb1 Kd2;1;5.0
Kf2 Kb4 Ke2 Kb3 Kd2 Kb2 Ke2 Kb1 Kd2 Kb2;1;5.0
Kb4 Ke2 Kb3 Kd2 Kb2 Ke2 Kb1 Kd2 Kb2 Ke2;1;5.0
Ke2 Kb3 Kd2 Kb2 Ke2 Kb1 Kd2 Kb2 Ke2 Kb3;1;5.0
Kb3 Kd2 Kb2 Ke2 Kb1 Kd2 Kb2 Ke2 Kb3 Kd2;1;5.0
Kd2 Kb2 Ke2 Kb1 Kd2 Kb2 Ke2 Kb3 Kd2 Kc4;1;5.0
Kb2 Ke2 Kb1 Kd2 Kb2 Ke2 Kb3 Kd2 Kc4 Ke2;1;5.0
Ke2 Kb1 Kd2 Kb2 Ke2 Kb3 Kd2 Kc4 Ke2 Kc3;1;5.0
Kb1 Kd2 Kb2 Ke2 Kb3 Kd2 Kc4 Ke2 Kc3 Kf2;1;5.0
Kd2 Kb2 Ke2 Kb3 Kd2 Kc4 Ke2 Kc3 Kf2 Kd2;1;5.0
Kb2 Ke2 Kb3 Kd2 Kc4 Ke2 Kc3 Kf2 Kd2 Kg3;1;5.0
Ke2 Kb3 Kd2 Kc4 Ke2 Kc3 Kf2 Kd2 Kg3 Kxe3;1;5.0
Kb3 Kd2 Kc4 Ke2 Kc3 Kf2 Kd2 Kg3 Kxe3 Kg2;1;5.0
Kd2 Kc4 Ke2 Kc3 Kf2 Kd2 Kg3 Kxe3 Kg2 Kxf4;1;5.0
Kc4 Ke2 Kc3 Kf2 Kd2 Kg3 Kxe3 Kg2 Kxf4 Kf2;1;5.0
Ke2 Kc3 Kf2 Kd2 Kg3 Kxe3 Kg2 Kxf4 Kf2 Kxg5;1;5.0
Kc3 Kf2 Kd2 Kg3 Kxe3 Kg2 Kxf4 Kf2 Kxg5 Kg3;1;5.0
Kf2 Kd2 Kg3 Kxe3 Kg2 Kxf4 Kf2 Kxg5 Kg3 Kf6;1;5.0
Kd2 Kg3 Kxe3 Kg2 Kxf4 Kf2 Kxg5 Kg3 Kf6 Kf4;1;5.0
Kg3 Kxe3 Kg2 Kxf4 Kf2 Kxg5 Kg3 Kf6 Kf4 Ke7;1;5.0
Kxe3 Kg2 Kxf4 Kf2 Kxg5 Kg3 Kf6 Kf4 Ke7 Ke5;1;5.0
Kg2 Kxf4 Kf2 Kxg5 Kg3 Kf6 Kf4 Ke7 Ke5 Kd7;1;5.0
Kxf4 Kf2 Kxg5 Kg3 Kf6 Kf4 Ke7 Ke5 Kd7 Kxd5;1;5.0
Kf2 Kxg5 Kg3 Kf6 Kf4 Ke7 Ke5 Kd7 Kxd5 Kc7;1;5.0
Kxg5 Kg3 Kf6 Kf4 Ke7 Ke5 Kd7 Kxd5 Kc7 Kc5;1;5.0
Kg3 Kf6 Kf4 Ke7 Ke5 Kd7 Kxd5 Kc7 Kc5 e3;1;5.0
Kf6 Kf4 Ke7 Ke5 Kd7 Kxd5 Kc7 Kc5 e3 d5;1;5.0
Kf4 Ke7 Ke5 Kd7 Kxd5 Kc7 Kc5 e3 d5 e2;1;5.0
Ke7 Ke5 Kd7 Kxd5 Kc7 Kc5 e3 d5 e2 d6+;1;5.0
Ke5 Kd7 Kxd5 Kc7 Kc5 e3 d5 e2 d6+ Kc8;1;5.0
Kd7 Kxd5 Kc7 Kc5 e3 d5 e2 d6+ Kc8 d7+;1;5.0
Kxd5 Kc7 Kc5 e3 d5 e2 d6+ Kc8 d7+ Kd8;1;5.0
Kc7 Kc5 e3 d5 e2 d6+ Kc8 d7+ Kd8 Kd6;1;5.0
Kc5 e3 d5 e2 d6+ Kc8 d7+ Kd8 Kd6 e1=Q;1;5.0
e3 d5 e2 d6+ Kc8 d7+ Kd8 Kd6 e1=Q Kc6;1;5.0
d5 e2 d6+ Kc8 d7+ Kd8 Kd6 e1=Q Kc6 f4;1;5.0
e2 d6+ Kc8 d7+ Kd8 Kd6 e1=Q Kc6 f4 Kd6;1;5.0
d6+ Kc8 d7+ Kd8 Kd6 e1=Q Kc6 f4 Kd6 f3;1;5.0
Kc8 d7+ Kd8 Kd6 e1=Q Kc6 f4 Kd6 f3 Kc6;1;5.0
d7+ Kd8 Kd6 e1=Q Kc6 f4 Kd6 f3 Kc6 f2;1;5.0
Kd8 Kd6 e1=Q Kc6 f4 Kd6 f3 Kc6 f2 Kd6;1;5.0
Kd6 e1=Q Kc6 f4 Kd6 f3 Kc6 f2 Kd6 f1=Q;1;5.0
e1=Q Kc6 f4 Kd6 f3 Kc6 f2 Kd6 f1=Q Kc6;1;5.0
Kc6 f4 Kd6 f3 Kc6 f2 Kd6 f1=Q Kc6 g5;1;5.0
f4 Kd6 f3 Kc6 f2 Kd6 f1=Q Kc6 g5 Kd6;1;5.0
Kd6 f3 Kc6 f2 Kd6 f1=Q Kc6 g5 Kd6 g4;1;5.0
f3 Kc6 f2 Kd6 f1=Q Kc6 g5 Kd6 g4 Kc6;1;5.0
Kc6 f2 Kd6 f1=Q Kc6 g5 Kd6 g4 Kc6 g3;1;5.0
f2 Kd6 f1=Q Kc6 g5 Kd6 g4 Kc6 g3 Kd6;1;5.0
Kd6 f1=Q Kc6 g5 Kd6 g4 Kc6 g3 Kd6 g2;1;5.0
f1=Q Kc6 g5 Kd6 g4 Kc6 g3 Kd6 g2 Kc6;1;5.0
Kc6 g5 Kd6 g4 Kc6 g3 Kd6 g2 Kc6 g1=Q;1;5.0
g5 Kd6 g4 Kc6 g3 Kd6 g2 Kc6 g1=Q Kd6;1;5.0
Kd6 g4 Kc6 g3 Kd6 g2 Kc6 g1=Q Kd6 Qc1;1;5.0
g4 Kc6 g3 Kd6 g2 Kc6 g1=Q Kd6 Qc1 Ke6;1;5.0
Kc6 g3 Kd6 g2 Kc6 g1=Q Kd6 Qc1 Ke6 Qfd1;1;5.0
g3 Kd6 g2 Kc6 g1=Q Kd6 Qc1 Ke6 Qfd1 Kf7;1;5.0
Kd6 g2 Kc6 g1=Q Kd6 Qc1 Ke6 Qfd1 Kf7 Qgf1+;1;5.0
g2 Kc6 g1=Q Kd6 Qc1 Ke6 Qfd1 Kf7 Qgf1+ Ke6;1;5.0
Kc6 g1=Q Kd6 Qc1 Ke6 Qfd1 Kf7 Qgf1+ Ke6 Qff4;1;5.0
d4 Nf6 d5 Nxd5 h4 Nf4 h5 Nxe2 f4 Nxg1;1;5.0
Nf6 d5 Nxd5 h4 Nf4 h5 Nxe2 f4 Nxg1 Rh3;1;5.0
d5 Nxd5 h4 Nf4 h5 Nxe2 f4 Nxg1 Rh3 Nxh3;1;5.0
Nxd5 h4 Nf4 h5 Nxe2 f4 Nxg1 Rh3 Nxh3 g4;1;5.0
h4 Nf4 h5 Nxe2 f4 Nxg1 Rh3 Nxh3 g4 Ng1;1;5.0
Nf4 h5 Nxe2 f4 Nxg1 Rh3 Nxh3 g4 Ng1 g5;1;5.0
h5 Nxe2 f4 Nxg1 Rh3 Nxh3 g4 Ng1 g5 Ne2;1;5.0
Nxe2 f4 Nxg1 Rh3 Nxh3 g4 Ng1 g5 Ne2 h6;1;5.0
f4 Nxg1 Rh3 Nxh3 g4 Ng1 g5 Ne2 h6 Nxc1;1;5.0
Nxg1 Rh3 Nxh3 g4 Ng1 g5 Ne2 h6 Nxc1 b3;1;5.0
Rh3 Nxh3 g4 Ng1 g5 Ne2 h6 Nxc1 b3 Nxa2;1;5.0
Nxh3 g4 Ng1 g5 Ne2 h6 Nxc1 b3 Nxa2 Qd2;1;5.0
g4 Ng1 g5 Ne2 h6 Nxc1 b3 Nxa2 Qd2 Nc1;1;5.0
Ng1 g5 Ne2 h6 Nxc1 b3 Nxa2 Qd2 Nc1 Kf2;1;5.0
g5 Ne2 h6 Nxc1 b3 Nxa2 Qd2 Nc1 Kf2 Nxb3;1;5.0
Ne2 h6 Nxc1 b3 Nxa2 Qd2 Nc1 Kf2 Nxb3 Ba6;1;5.0
h6 Nxc1 b3 Nxa2 Qd2 Nc1 Kf2 Nxb3 Ba6 Nxa1;1;5.0
Nxc1 b3 Nxa2 Qd2 Nc1 Kf2 Nxb3 Ba6 Nxa1 Bd3;1;5.0
b3 Nxa2 Qd2 Nc1 Kf2 Nxb3 Ba6 Nxa1 Bd3 Nxc2;1;5.0
Nxa2 Qd2 Nc1 Kf2 Nxb3 Ba6 Nxa1 Bd3 Nxc2 f5;1;5.0
Qd2 Nc1 Kf2 Nxb3 Ba6 Nxa1 Bd3 Nxc2 f5 Ne1;1;5.0
Nc1 Kf2 Nxb3 Ba6 Nxa1 Bd3 Nxc2 f5 Ne1 Bc2;1;5.0
Kf2 Nxb3 Ba6 Nxa1 Bd3 Nxc2 f5 Ne1 Bc2 Nxc2;1;5.0
Nxb3 Ba6 Nxa1 Bd3 Nxc2 f5 Ne1 Bc2 Nxc2 f6;1;5.0
Ba6 Nxa1 Bd3 Nxc2 f5 Ne1 Bc2 Nxc2 f6 gxh6;1;5.0
Nxa1 Bd3 Nxc2 f5 Ne1 Bc2 Nxc2 f6 gxh6 Qe3;1;5.0
Bd3 Nxc2 f5 Ne1 Bc2 Nxc2 f6 gxh6 Qe3 Nxe3;1;5.0
Nxc2 f5 Ne1 Bc2 Nxc2 f6 gxh6 Qe3 Nxe3 Kg3;1;5.0
f5 Ne1 Bc2 Nxc2 f6 gxh6 Qe3 Nxe3 Kg3 Nc2;1;5.0
Ne1 Bc2 Nxc2 f6 gxh6 Qe3 Nxe3 Kg3 Nc2 Kg4;1;5.0
Bc2 Nxc2 f6 gxh6 Qe3 Nxe3 Kg3 Nc2 Kg4 exf6;1;5.0
Nxc2 f6 gxh6 Qe3 Nxe3 Kg3 Nc2 Kg4 exf6 Kf5;1;5.0
f6 gxh6 Qe3 Nxe3 Kg3 Nc2 Kg4 exf6 Kf5 fxg5;1;5.0
gxh6 Qe3 Nxe3 Kg3 Nc2 Kg4 exf6 Kf5 fxg5 Kg4;1;5.0
Qe3 Nxe3 Kg3 Nc2 Kg4 exf6 Kf5 fxg5 Kg4 Qf6;1;5.0
Nxe3 Kg3 Nc2 Kg4 exf6 Kf5 fxg5 Kg4 Qf6 Nc3;1;5.0
Kg3 Nc2 Kg4 exf6 Kf5 fxg5 Kg4 Qf6 Nc3 Qf4+;1;5.0
Nc2 Kg4 exf6 Kf5 fxg5 Kg4 Qf6 Nc3 Qf4+ Kh5;1;5.0
Kg4 exf6 Kf5 fxg5 Kg4 Qf6 Nc3 Qf4+ Kh5 Qe3;1;5.0
exf6 Kf5 fxg5 Kg4 Qf6 Nc3 Qf4+ Kh5 Qe3 Ne4;1;5.0
Kf5 fxg5 Kg4 Qf6 Nc3 Qf4+ Kh5 Qe3 Ne4 Qxe4;1;5.0
d4 Nf6 d5 Ng4 h4 Nxf2 h5 Nxd1 Kd2 Nxb2;1;5.0
Nf6 d5 Ng4 h4 Nxf2 h5 Nxd1 Kd2 Nxb2 Nf3;1;5.0
d5 Ng4 h4 Nxf2 h5 Nxd1 Kd2 Nxb2 Nf3 Nd1;1;5.0
Ng4 h4 Nxf2 h5 Nxd1 Kd2 Nxb2 Nf3 Nd1 Nc3;1;5.0
h4 Nxf2 h5 Nxd1 Kd2 Nxb2 Nf3 Nd1 Nc3 Ne3;1;5.0
Nxf2 h5 Nxd1 Kd2 Nxb2 Nf3 Nd1 Nc3 Ne3 Rb1;1;5.0
h5 Nxd1 Kd2 Nxb2 Nf3 Nd1 Nc3 Ne3 Rb1 Nxf1+;1;5.0
Nxd1 Kd2 Nxb2 Nf3 Nd1 Nc3 Ne3 Rb1 Nxf1+ Kd3;1;5.0
Kd2 Nxb2 Nf3 Nd1 Nc3 Ne3 Rb1 Nxf1+ Kd3 Nd2;1;5.0
Nxb2 Nf3 Nd1 Nc3 Ne3 Rb1 Nxf1+ Kd3 Nd2 Rh2;1;5.0
Nf3 Nd1 Nc3 Ne3 Rb1 Nxf1+ Kd3 Nd2 Rh2 Nxb1;1;5.0
Nd1 Nc3 Ne3 Rb1 Nxf1+ Kd3 Nd2 Rh2 Nxb1 Bg5;1;5.0
Nc3 Ne3 Rb1 Nxf1+ Kd3 Nd2 Rh2 Nxb1 Bg5 Nxc3;1;5.0
Ne3 Rb1 Nxf1+ Kd3 Nd2 Rh2 Nxb1 Bg5 Nxc3 e4;1;5.0
Rb1 Nxf1+ Kd3 Nd2 Rh2 Nxb1 Bg5 Nxc3 e4 Ne2;1;5.0
Nxf1+ Kd3 Nd2 Rh2 Nxb1 Bg5 Nxc3 e4 Ne2 a4;1;5.0
Kd3 Nd2 Rh2 Nxb1 Bg5 Nxc3 e4 Ne2 a4 Ng3;1;5.0
Nd2 Rh2 Nxb1 Bg5 Nxc3 e4 Ne2 a4 Ng3 a5;1;5.0
Rh2 Nxb1 Bg5 Nxc3 e4 Ne2 a4 Ng3 a5 Nf5;1;5.0
Nxb1 Bg5 Nxc3 e4 Ne2 a4 Ng3 a5 Nf5 Bd2;1;5.0
Bg5 Nxc3 e4 Ne2 a4 Ng3 a5 Nf5 Bd2 Ne3;1;5.0
Nxc3 e4 Ne2 a4 Ng3 a5 Nf5 Bd2 Ne3 h6;1;5.0
e4 Ne2 a4 Ng3 a5 Nf5 Bd2 Ne3 h6 Nxd5;1;5.0
Ne2 a4 Ng3 a5 Nf5 Bd2 Ne3 h6 Nxd5 e5;1;5.0
a4 Ng3 a5 Nf5 Bd2 Ne3 h6 Nxd5 e5 Ne3;1;5.0
Ng3 a5 Nf5 Bd2 Ne3 h6 Nxd5 e5 Ne3 Bc3;1;5.0
a5 Nf5 Bd2 Ne3 h6 Nxd5 e5 Ne3 Bc3 gxh6;1;5.0
Nf5 Bd2 Ne3 h6 Nxd5 e5 Ne3 Bc3 gxh6 Kd2;1;5.0
Bd2 Ne3 h6 Nxd5 e5 Ne3 Bc3 gxh6 Kd2 Rg8;1;5.0
Ne3 h6 Nxd5 e5 Ne3 Bc3 gxh6 Kd2 Rg8 Kd3;1;5.0
h6 Nxd5 e5 Ne3 Bc3 gxh6 Kd2 Rg8 Kd3 Rxg2;1;5.0
Nxd5 e5 Ne3 Bc3 gxh6 Kd2 Rg8 Kd3 Rxg2 Rxg2;1;5.0
e5 Ne3 Bc3 gxh6 Kd2 Rg8 Kd3 Rxg2 Rxg2 Nxg2;1;5.0
Ne3 Bc3 gxh6 Kd2 Rg8 Kd3 Rxg2 Rxg2 Nxg2 Nd2;1;5.0
Bc3 gxh6 Kd2 Rg8 Kd3 Rxg2 Rxg2 Nxg2 Nd2 Ne3;1;5.0
gxh6 Kd2 Rg8 Kd3 Rxg2 Rxg2 Nxg2 Nd2 Ne3 Ne4;1;5.0
Kd2 Rg8 Kd3 Rxg2 Rxg2 Nxg2 Nd2 Ne3 Ne4 Nd5;1;5.0
Rg8 Kd3 Rxg2 Rxg2 Nxg2 Nd2 Ne3 Ne4 Nd5 Nf6+;1;5.0
Kd3 Rxg2 Rxg2 Nxg2 Nd2 Ne3 Ne4 Nd5 Nf6+ Nxf6;1;5.0
Rxg2 Rxg2 Nxg2 Nd2 Ne3 Ne4 Nd5 Nf6+ Nxf6 exf6;1;5.0
Rxg2 Nxg2 Nd2 Ne3 Ne4 Nd5 Nf6+ Nxf6 exf6 exf6;1;5.0
Nxg2 Nd2 Ne3 Ne4 Nd5 Nf6+ Nxf6 exf6 exf6 Kd2;1;5.0
Nd2 Ne3 Ne4 Nd5 Nf6+ Nxf6 exf6 exf6 Kd2 Qe7;1;5.0
Ne3 Ne4 Nd5 Nf6+ Nxf6 exf6 exf6 Kd2 Qe7 Kd3;1;5.0
Ne4 Nd5 Nf6+ Nxf6 exf6 exf6 Kd2 Qe7 Kd3 Qe1;1;5.0
Nd5 Nf6+ Nxf6 exf6 exf6 Kd2 Qe7 Kd3 Qe1 Bxe1;1;5.0
Nf6+ Nxf6 exf6 exf6 Kd2 Qe7 Kd3 Qe1 Bxe1 Bb4;1;5.0
Nxf6 exf6 exf6 Kd2 Qe7 Kd3 Qe1 Bxe1 Bb4 Bxb4;1;5.0
exf6 exf6 Kd2 Qe7 Kd3 Qe1 Bxe1 Bb4 Bxb4 h5;1;5.0
exf6 Kd2 Qe7 Kd3 Qe1 Bxe1 Bb4 Bxb4 h5 Kc3;1;5.0
Kd2 Qe7 Kd3 Qe1 Bxe1 Bb4 Bxb4 h5 Kc3 h4;1;5.0
Qe7 Kd3 Qe1 Bxe1 Bb4 Bxb4 h5 Kc3 h4 Kb3;1;5.0
Kd3 Qe1 Bxe1 Bb4 Bxb4 h5 Kc3 h4 Kb3 h3;1;5.0
Qe1 Bxe1 Bb4 Bxb4 h5 Kc3 h4 Kb3 h3 Kc3;1;5.0
Bxe1 Bb4 Bxb4 h5 Kc3 h4 Kb3 h3 Kc3 h2;1;5.0
Bb4 Bxb4 h5 Kc3 h4 Kb3 h3 Kc3 h2 Kb3;1;5.0
Bxb4 h5 Kc3 h4 Kb3 h3 Kc3 h2 Kb3 h1=Q;1;5.0
h5 Kc3 h4 Kb3 h3 Kc3 h2 Kb3 h1=Q Kc3;1;5.0
Kc3 h4 Kb3 h3 Kc3 h2 Kb3 h1=Q Kc3 Qf3+;1;5.0
h4 Kb3 h3 Kc3 h2 Kb3 h1=Q Kc3 Qf3+ Kd2;1;5.0
Kb3 h3 Kc3 h2 Kb3 h1=Q Kc3 Qf3+ Kd2 d6;1;5.0
h3 Kc3 h2 Kb3 h1=Q Kc3 Qf3+ Kd2 d6 Bc3;1;5.0
Kc3 h2 Kb3 h1=Q Kc3 Qf3+ Kd2 d6 Bc3 Bg4;1;5.0
h2 Kb3 h1=Q Kc3 Qf3+ Kd2 d6 Bc3 Bg4 a6;1;5.0
Kb3 h1=Q Kc3 Qf3+ Kd2 d6 Bc3 Bg4 a6 Qe2+;1;5.0
h1=Q Kc3 Qf3+ Kd2 d6 Bc3 Bg4 a6 Qe2+ Kc1;1;5.0
Kc3 Qf3+ Kd2 d6 Bc3 Bg4 a6 Qe2+ Kc1 Qd1+;1;5.0
Qf3+ Kd2 d6 Bc3 Bg4 a6 Qe2+ Kc1 Qd1+ Kb2;1;5.0
Kd2 d6 Bc3 Bg4 a6 Qe2+ Kc1 Qd1+ Kb2 Qd5;1;5.0
d6 Bc3 Bg4 a6 Qe2+ Kc1 Qd1+ Kb2 Qd5 Bd4;1;5.0
Bc3 Bg4 a6 Qe2+ Kc1 Qd1+ Kb2 Qd5 Bd4 Qxd4+;1;5.0
Bg4 a6 Qe2+ Kc1 Qd1+ Kb2 Qd5 Bd4 Qxd4+ c3;1;5.0
a6 Qe2+ Kc1 Qd1+ Kb2 Qd5 Bd4 Qxd4+ c3 Qxc3+;1;5.0
Qe2+ Kc1 Qd1+ Kb2 Qd5 Bd4 Qxd4+ c3 Qxc3+ Kxc3;1;5.0
Kc1 Qd1+ Kb2 Qd5 Bd4 Qxd4+ c3 Qxc3+ Kxc3 Nc6;1;5.0
Qd1+ Kb2 Qd5 Bd4 Qxd4+ c3 Qxc3+ Kxc3 Nc6 Kc4;1;5.0
Kb2 Qd5 Bd4 Qxd4+ c3 Qxc3+ Kxc3 Nc6 Kc4 bxa6;1;5.0
Qd5 Bd4 Qxd4+ c3 Qxc3+ Kxc3 Nc6 Kc4 bxa6 Kd5;1;5.0
Bd4 Qxd4+ c3 Qxc3+ Kxc3 Nc6 Kc4 bxa6 Kd5 Nb4+;1;5.0
Qxd4+ c3 Qxc3+ Kxc3 Nc6 Kc4 bxa6 Kd5 Nb4+ Ke4;1;5.0
c3 Qxc3+ Kxc3 Nc6 Kc4 bxa6 Kd5 Nb4+ Ke4 Rb8;1;5.0
Qxc3+ Kxc3 Nc6 Kc4 bxa6 Kd5 Nb4+ Ke4 Rb8 Kd4;1;5.0
Kxc3 Nc6 Kc4 bxa6 Kd5 Nb4+ Ke4 Rb8 Kd4 Nc2+;1;5.0
Nc6 Kc4 bxa6 Kd5 Nb4+ Ke4 Rb8 Kd4 Nc2+ Kd5;1;5.0
Kc4 bxa6 Kd5 Nb4+ Ke4 Rb8 Kd4 Nc2+ Kd5 Bf3+;1;5.0
bxa6 Kd5 Nb4+ Ke4 Rb8 Kd4 Nc2+ Kd5 Bf3+ Kc4;1;5.0
Kd5 Nb4+ Ke4 Rb8 Kd4 Nc2+ Kd5 Bf3+ Kc4 Rb4+;1;5.0
Nb4+ Ke4 Rb8 Kd4 Nc2+ Kd5 Bf3+ Kc4 Rb4+ Kd3;1;5.0
Ke4 Rb8 Kd4 Nc2+ Kd5 Bf3+ Kc4 Rb4+ Kd3 h6;1;5.0
Rb8 Kd4 Nc2+ Kd5 Bf3+ Kc4 Rb4+ Kd3 h6 Kxc2;1;5.0
Kd4 Nc2+ Kd5 Bf3+ Kc4 Rb4+ Kd3 h6 Kxc2 h5;1;5.0
Nc2+ Kd5 Bf3+ Kc4 Rb4+ Kd3 h6 Kxc2 h5 Kd3;1;5.0
Kd5 Bf3+ Kc4 Rb4+ Kd3 h6 Kxc2 h5 Kd3 h4;1;5.0
Bf3+ Kc4 Rb4+ Kd3 h6 Kxc2 h5 Kd3 h4 Ke3;1;5.0
Kc4 Rb4+ Kd3 h6 Kxc2 h5 Kd3 h4 Ke3 h3;1;5.0
Rb4+ Kd3 h6 Kxc2 h5 Kd3 h4 Ke3 h3 Kxf3;1;5.0
Kd3 h6 Kxc2 h5 Kd3 h4 Ke3 h3 Kxf3 h2;1;5.0
h6 Kxc2 h5 Kd3 h4 Ke3 h3 Kxf3 h2 Kg3;1;5.0
Kxc2 h5 Kd3 h4 Ke3 h3 Kxf3 h2 Kg3 h1=Q;1;5.0
h5 Kd3 h4 Ke3 h3 Kxf3 h2 Kg3 h1=Q Kf2;1;5.0
Kd3 h4 Ke3 h3 Kxf3 h2 Kg3 h1=Q Kf2 Rb1;1;5.0
h4 Ke3 h3 Kxf3 h2 Kg3 h1=Q Kf2 Rb1 Kg3;1;5.0
Ke3 h3 Kxf3 h2 Kg3 h1=Q Kf2 Rb1 Kg3 Qg2+;1;5.0
h3 Kxf3 h2 Kg3 h1=Q Kf2 Rb1 Kg3 Qg2+ Kxg2;1;5.0
Kxf3 h2 Kg3 h1=Q Kf2 Rb1 Kg3 Qg2+ Kxg2 a5;1;5.0
h2 Kg3 h1=Q Kf2 Rb1 Kg3 Qg2+ Kxg2 a5 Kg3;1;5.0
Kg3 h1=Q Kf2 Rb1 Kg3 Qg2+ Kxg2 a5 Kg3 a4;1;5.0
h1=Q Kf2 Rb1 Kg3 Qg2+ Kxg2 a5 Kg3 a4 Kg4;1;5.0
Kf2 Rb1 Kg3 Qg2+ Kxg2 a5 Kg3 a4 Kg4 a3;1;5.0
Rb1 Kg3 Qg2+ Kxg2 a5 Kg3 a4 Kg4 a3 Kf5;1;5.0
Kg3 Qg2+ Kxg2 a5 Kg3 a4 Kg4 a3 Kf5 a2;1;5.0
Qg2+ Kxg2 a5 Kg3 a4 Kg4 a3 Kf5 a2 Ke4;1;5.0
Kxg2 a5 Kg3 a4 Kg4 a3 Kf5 a2 Ke4 a1=Q;1;5.0
a5 Kg3 a4 Kg4 a3 Kf5 a2 Ke4 a1=Q Kd5;1;5.0
Kg3 a4 Kg4 a3 Kf5 a2 Ke4 a1=Q Kd5 Qb2;1;5.0
a4 Kg4 a3 Kf5 a2 Ke4 a1=Q Kd5 Qb2 Kc6;1;5.0
Kg4 a3 Kf5 a2 Ke4 a1=Q Kd5 Qb2 Kc6 Qb6+;1;5.0
a3 Kf5 a2 Ke4 a1=Q Kd5 Qb2 Kc6 Qb6+ Kd5;1;5.0
Kf5 a2 Ke4 a1=Q Kd5 Qb2 Kc6 Qb6+ Kd5 f5;1;5.0
a2 Ke4 a1=Q Kd5 Qb2 Kc6 Qb6+ Kd5 f5 Kc4;1;5.0
Ke4 a1=Q Kd5 Qb2 Kc6 Qb6+ Kd5 f5 Kc4 f4;1;5.0
a1=Q Kd5 Qb2 Kc6 Qb6+ Kd5 f5 Kc4 f4 Kd5;1;5.0
Kd5 Qb2 Kc6 Qb6+ Kd5 f5 Kc4 f4 Kd5 f3;1;5.0
Qb2 Kc6 Qb6+ Kd5 f5 Kc4 f4 Kd5 f3 Ke4;1;5.0
Kc6 Qb6+ Kd5 f5 Kc4 f4 Kd5 f3 Ke4 f2;1;5.0
Qb6+ Kd5 f5 Kc4 f4 Kd5 f3 Ke4 f2 Kd5;1;5.0
Kd5 f5 Kc4 f4 Kd5 f3 Ke4 f2 Kd5 f1=Q;1;5.0
f5 Kc4 f4 Kd5 f3 Ke4 f2 Kd5 f1=Q Ke4;1;5.0
Kc4 f4 Kd5 f3 Ke4 f2 Kd5 f1=Q Ke4 Qe1+;1;5.0
f4 Kd5 f3 Ke4 f2 Kd5 f1=Q Ke4 Qe1+ Kd5;1;5.0
Kd5 f3 Ke4 f2 Kd5 f1=Q Ke4 Qe1+ Kd5 f6;1;5.0
f3 Ke4 f2 Kd5 f1=Q Ke4 Qe1+ Kd5 f6 Kc4;1;5.0
Ke4 f2 Kd5 f1=Q Ke4 Qe1+ Kd5 f6 Kc4 f5;1;5.0
f2 Kd5 f1=Q Ke4 Qe1+ Kd5 f6 Kc4 f5 Kd5;1;5.0
Kd5 f1=Q Ke4 Qe1+ Kd5 f6 Kc4 f5 Kd5 f4;1;5.0
f1=Q Ke4 Qe1+ Kd5 f6 Kc4 f5 Kd5 f4 Kc4;1;5.0
Ke4 Qe1+ Kd5 f6 Kc4 f5 Kd5 f4 Kc4 f3;1;5.0
Qe1+ Kd5 f6 Kc4 f5 Kd5 f4 Kc4 f3 Kd5;1;5.0
Kd5 f6 Kc4 f5 Kd5 f4 Kc4 f3 Kd5 f2;1;5.0
f6 Kc4 f5 Kd5 f4 Kc4 f3 Kd5 f2 Kc4;1;5.0
Kc4 f5 Kd5 f4 Kc4 f3 Kd5 f2 Kc4 f1=Q+;1;5.0
f5 Kd5 f4 Kc4 f3 Kd5 f2 Kc4 f1=Q+ Kd5;1;5.0
Kd5 f4 Kc4 f3 Kd5 f2 Kc4 f1=Q+ Kd5 Qf5+;1;5.0
f4 Kc4 f3 Kd5 f2 Kc4 f1=Q+ Kd5 Qf5+ Kc4;1;5.0
Kc4 f3 Kd5 f2 Kc4 f1=Q+ Kd5 Qf5+ Kc4 a6;1;5.0
d4 Nf6 d5 Ng4 h4 Nxf2 h5 Nh3 h6 Nxg1;1;5.0
Nf6 d5 Ng4 h4 Nxf2 h5 Nh3 h6 Nxg1 Rh3;1;5.0
d5 Ng4 h4 Nxf2 h5 Nh3 h6 Nxg1 Rh3 Nxe2;1;5.0
