M,freq_eps_1,freq_eps_0.5,freq_eps_0.6666666666666666,freq_eps_0.75,freq_eps_1.25
6.79421,5.229298799563833e+23,1.0458597599127666e+24,7.84394819934575e+23,6.972398399418445e+23,4.183439039651066e+23
13.5873,1.0457735568861379e+24,2.0915471137722757e+24,1.5686603353292068e+24,1.3943647425148507e+24,8.366188455089102e+23
22.1711,1.706442789007253e+24,3.412885578014506e+24,2.55966418351088e+24,2.275257052009671e+24,1.3651542312058025e+24
4.05687,3.122450648564959e+23,6.244901297129918e+23,4.683675972847438e+23,4.163267531419945e+23,2.4979605188519665e+23
37.6584,2.8984536232099777e+24,5.796907246419955e+24,4.3476804348149673e+24,3.8646048309466375e+24,2.3187628985679824e+24
26.1306,2.011193578236214e+24,4.022387156472428e+24,3.0167903673543216e+24,2.681591437648286e+24,1.6089548625889713e+24
14.9932,1.153981445401606e+24,2.307962890803212e+24,1.730972168102409e+24,1.5386419272021414e+24,9.231851563212848e+23
2.62314,2.0189518506327994e+23,4.037903701265599e+23,3.028427775949199e+23,2.691935800843733e+23,1.6151614805062396e+23
8.93541,6.877315947933707e+23,1.3754631895867414e+24,1.031597392190056e+24,9.169754597244942e+23,5.501852758346965e+23
15.4575,1.1897172179584962e+24,2.3794344359169925e+24,1.7845758269377444e+24,1.5862896239446616e+24,9.51773774366797e+23
18.0013,1.3855058421889878e+24,2.7710116843779756e+24,2.0782587632834817e+24,1.8473411229186505e+24,1.1084046737511901e+24
3.00737,2.314682108860969e+23,4.629364217721938e+23,3.4720231632914534e+23,3.0862428118146253e+23,1.851745687088775e+23
18.6534,1.4356960151038017e+24,2.8713920302076033e+24,2.1535440226557025e+24,1.9142613534717357e+24,1.1485568120830412e+24
42.1576,3.244743495895656e+24,6.489486991791312e+24,4.867115243843484e+24,4.326324661194208e+24,2.595794796716525e+24
41.1799,3.1694928716680626e+24,6.338985743336125e+24,4.754239307502094e+24,4.225990495557417e+24,2.53559429733445e+24
40.3972,3.1092508101124347e+24,6.218501620224869e+24,4.6638762151686526e+24,4.1456677468165805e+24,2.487400648089948e+24
15.7319,1.2108369594825338e+24,2.4216739189650677e+24,1.816255439223801e+24,1.614449279310045e+24,9.68669567586027e+23
50.799,3.9098460265291054e+24,7.819692053058211e+24,5.864769039793659e+24,5.213128035372141e+24,3.1278768212232844e+24
4.27653,3.291516334540545e+23,6.58303266908109e+23,4.937274501810818e+23,4.3886884460540605e+23,2.633213067632436e+23
7.85841,6.048381486512842e+23,1.2096762973025684e+24,9.072572229769264e+23,8.06450864868379e+23,4.8387051892102736e+23
8.95811,6.894787454223636e+23,1.3789574908447272e+24,1.0342181181335454e+24,9.193049938964848e+23,5.515829963378908e+23
78.9319,6.075150604960584e+24,1.2150301209921168e+25,9.112725907440877e+24,8.100200806614112e+24,4.860120483968467e+24
91.4642,7.039723989441986e+24,1.4079447978883972e+25,1.0559585984162978e+25,9.386298652589314e+24,5.631779191553588e+24
21.087,1.623002877249931e+24,3.246005754499862e+24,2.434504315874897e+24,2.1640038363332417e+24,1.298402301799945e+24
18.664,1.436511865177252e+24,2.873023730354504e+24,2.1547677977658783e+24,1.9153491535696696e+24,1.1492094921418015e+24
90.3533,6.954221362404619e+24,1.3908442724809237e+25,1.0431332043606929e+25,9.272295149872825e+24,5.563377089923695e+24
24.481,1.884228834730192e+24,3.768457669460384e+24,2.8263432520952885e+24,2.51230511297359e+24,1.5073830677841538e+24
4.54405,3.4974184210022995e+23,6.994836842004599e+23,5.2461276315034496e+23,4.6632245613364e+23,2.7979347368018397e+23
16.6171,1.2789681373144511e+24,2.5579362746289023e+24,1.9184522059716767e+24,1.7052908497526015e+24,1.0231745098515608e+24
4.65752,3.5847528623555265e+23,7.169505724711053e+23,5.3771292935332904e+23,4.779670483140703e+23,2.8678022898844213e+23
30.6082,2.3558209639797666e+24,4.7116419279595333e+24,3.5337314459696504e+24,3.141094618639689e+24,1.8846567711838133e+24
6.95542,5.353377281017554e+23,1.0706754562035107e+24,8.030065921526331e+23,7.137836374690072e+23,4.282701824814043e+23
31.7922,2.446949877844419e+24,4.893899755688838e+24,3.6704248167666286e+24,3.262599837125892e+24,1.957559902275535e+24
22.2508,1.7125770579557437e+24,3.4251541159114873e+24,2.568865586933616e+24,2.2834360772743251e+24,1.370061646364595e+24
21.9401,1.6886634147650787e+24,3.3773268295301574e+24,2.532995122147618e+24,2.2515512196867716e+24,1.350930731812063e+24
14.7101,1.1321920910814346e+24,2.2643841821628692e+24,1.6982881366221519e+24,1.5095894547752462e+24,9.057536728651476e+23
34.5237,2.657185205734028e+24,5.314370411468056e+24,3.985777808601042e+24,3.542913607645371e+24,2.1257481645872222e+24
28.1882,2.1695608528712718e+24,4.3391217057425436e+24,3.254341279306908e+24,2.892747803828363e+24,1.7356486822970172e+24
2.8718,2.210337963146181e+23,4.420675926292362e+23,3.315506944719272e+23,2.9471172841949085e+23,1.7682703705169448e+23
19.8445,1.5273713945836893e+24,3.0547427891673787e+24,2.2910570918755343e+24,2.0364951927782526e+24,1.2218971156669513e+24
2.77858,2.13858933687538e+23,4.27717867375076e+23,3.20788400531307e+23,2.8514524491671733e+23,1.7108714695003037e+23
31.5217,2.426130307573821e+24,4.852260615147641e+24,3.639195461360731e+24,3.2348404100984276e+24,1.9409042460590563e+24
69.3952,5.341139529915797e+24,1.0682279059831595e+25,8.011709294873697e+24,7.121519373221064e+24,4.272911623932638e+24
21.992,1.6926580014454633e+24,3.3853160028909266e+24,2.538987002168195e+24,2.256877335260618e+24,1.3541264011563705e+24
27.5238,2.1184239860033032e+24,4.2368479720066064e+24,3.1776359790049547e+24,2.824565314671071e+24,1.6947391888026424e+24
2.8894,2.2238841530449808e+23,4.4477683060899616e+23,3.3358262295674715e+23,2.965178870726641e+23,1.7791073224359844e+23
26.7719,2.0605525076799655e+24,4.121105015359931e+24,3.090828761519948e+24,2.7474033435732873e+24,1.6484420061439723e+24
19.6616,1.5132941324672664e+24,3.0265882649345327e+24,2.2699411987008995e+24,2.0177255099563551e+24,1.210635305973813e+24
28.0354,2.1578002970954957e+24,4.3156005941909914e+24,3.236700445643244e+24,2.8770670627939944e+24,1.7262402376763966e+24
12.8336,9.877635379842896e+23,1.9755270759685793e+24,1.4816453069764345e+24,1.3170180506457196e+24,7.902108303874317e+23
70.5734,5.431822035249693e+24,1.0863644070499387e+25,8.147733052874541e+24,7.242429380332926e+24,4.3454576281997543e+24
26.1542,2.0130099991544622e+24,4.0260199983089245e+24,3.019514998731694e+24,2.68401333220595e+24,1.6104079993235697e+24
18.7265,1.4413223019310872e+24,2.8826446038621745e+24,2.1619834528966307e+24,1.9217630692414497e+24,1.1530578415448697e+24
16.8751,1.2988256202342823e+24,2.5976512404685645e+24,1.9482384303514237e+24,1.73176749364571e+24,1.0390604961874258e+24
21.8359,1.6806434546090848e+24,3.3612869092181697e+24,2.520965181913627e+24,2.24085793947878e+24,1.3445147636872676e+24
3.14392,2.419780531058758e+23,4.839561062117516e+23,3.629670796588137e+23,3.2263740414116775e+23,1.9358244248470064e+23
3.0627,2.3572679433553204e+23,4.714535886710641e+23,3.5359019150329804e+23,3.143023924473761e+23,1.8858143546842563e+23
15.2508,1.1738081415262128e+24,2.3476162830524256e+24,1.7607122122893192e+24,1.5650775220349506e+24,9.390465132209701e+23
18.9927,1.4618109141530215e+24,2.923621828306043e+24,2.1927163712295324e+24,1.9490812188706956e+24,1.1694487313224172e+24
10.4354,8.031813072155324e+23,1.6063626144310648e+24,1.2047719608232986e+24,1.0709084096207099e+24,6.425450457724258e+23
16.5161,1.2711944715202537e+24,2.5423889430405074e+24,1.9067917072803807e+24,1.6949259620270052e+24,1.0169555772162029e+24
52.5338,4.043368357417956e+24,8.086736714835912e+24,6.065052536126933e+24,5.391157809890607e+24,3.2346946859343645e+24
34.753,2.674833736096498e+24,5.349667472192996e+24,4.012250604144747e+24,3.566444981461998e+24,2.1398669888771985e+24
3.14542,2.4209350358796786e+23,4.841870071759357e+23,3.631402553819518e+23,3.227913381172905e+23,1.936748028703743e+23
23.5972,1.8162054106815608e+24,3.6324108213631217e+24,2.7243081160223417e+24,2.4216072142420815e+24,1.4529643285452487e+24
71.1366,5.475169842925852e+24,1.0950339685851705e+25,8.212754764388779e+24,7.30022645723447e+24,4.3801358743406814e+24
16.9551,1.3049829792791915e+24,2.609965958558383e+24,1.9574744689187873e+24,1.7399773057055888e+24,1.0439863834233531e+24
5.39013,4.1486207135918676e+23,8.297241427183735e+23,6.222931070387801e+23,5.531494284789157e+23,3.3188965708734936e+23
93.7587,7.216324743548779e+24,1.4432649487097559e+25,1.082448711532317e+25,9.621766324731706e+24,5.773059794839023e+24
26.6525,2.0513626493054388e+24,4.1027252986108777e+24,3.0770439739581584e+24,2.7351501990739186e+24,1.6410901194443509e+24
22.0907,1.7002546431671196e+24,3.400509286334239e+24,2.5503819647506796e+24,2.2670061908894932e+24,1.3602037145336956e+24
12.7491,9.812598274931046e+23,1.9625196549862092e+24,1.471889741239657e+24,1.308346436657473e+24,7.850078619944836e+23
8.23056,6.3348141325832e+23,1.26696282651664e+24,9.502221198874801e+23,8.446418843444267e+23,5.0678513060665597e+23
7.78125,5.988993758524696e+23,1.1977987517049392e+24,8.983490637787045e+23,7.985325011366262e+23,4.7911950068197563e+23
67.6859,5.209579857222512e+24,1.0419159714445024e+25,7.814369785833769e+24,6.946106476296683e+24,4.1676638857780096e+24
10.4418,8.036738959391251e+23,1.6073477918782501e+24,1.2055108439086877e+24,1.0715651945855002e+24,6.429391167513e+23
58.2766,4.4853743764567425e+24,8.970748752913485e+24,6.728061564685115e+24,5.980499168608991e+24,3.588299501165394e+24
85.9767,6.617367642455264e+24,1.3234735284910529e+25,9.926051463682896e+24,8.82315685660702e+24,5.293894113964211e+24
22.9544,1.7667310307557175e+24,3.533462061511435e+24,2.650096546133577e+24,2.355641374340957e+24,1.413384824604574e+24
18.3342,1.411128152514615e+24,2.82225630502923e+24,2.1166922287719227e+24,1.88150420335282e+24,1.128902522011692e+24
35.4921,2.7317200369726505e+24,5.463440073945301e+24,4.0975800554589757e+24,3.642293382630201e+24,2.1853760295781202e+24
29.4838,2.2692792826035717e+24,4.5385585652071435e+24,3.403918923905358e+24,3.025705710138096e+24,1.8154234260828573e+24
24.4463,1.8815580802444628e+24,3.7631161604889257e+24,2.8223371203666944e+24,2.5087441069926175e+24,1.5052464641955703e+24
20.9192,1.6100878166532346e+24,3.220175633306469e+24,2.415131724979852e+24,2.1467837555376463e+24,1.2880702533225877e+24
22.5182,1.7331580305633518e+24,3.4663160611267036e+24,2.5997370458450277e+24,2.310877374084469e+24,1.3865264244506813e+24
18.9134,1.4557074319997556e+24,2.911414863999511e+24,2.1835611479996337e+24,1.940943242666341e+24,1.1645659455998044e+24
28.0716,2.160586502063317e+24,4.321173004126634e+24,3.2408797530949756e+24,2.8807820027510893e+24,1.7284692016506534e+24
18.4256,1.4181629352234234e+24,2.836325870446847e+24,2.1272444028351352e+24,1.8908839136312314e+24,1.1345303481787388e+24
32.1078,2.4712406592765843e+24,4.942481318553169e+24,3.7068609889148764e+24,3.2949875457021124e+24,1.9769925274212674e+24
15.6098,1.2014392902402416e+24,2.4028785804804833e+24,1.8021589353603625e+24,1.6019190536536554e+24,9.611514321921932e+23
2.90719,2.2375765802210968e+23,4.4751531604421936e+23,3.356364870331646e+23,2.9834354402947963e+23,1.7900612641768775e+23
24.8238,1.910613118237627e+24,3.821226236475254e+24,2.8659196773564403e+24,2.5474841576501696e+24,1.5284904945901015e+24
6.5097,5.010320021830453e+23,1.0020640043660906e+24,7.51548003274568e+23,6.680426695773937e+23,4.0082560174643624e+23
64.2047,4.9416423783833e+24,9.8832847567666e+24,7.412463567574951e+24,6.588856504511068e+24,3.9533139027066397e+24
3.00191,2.3104797113128187e+23,4.6209594226256374e+23,3.4657195669692284e+23,3.080639615083758e+23,1.8483837690502548e+23
72.2152,5.558186436248837e+24,1.1116372872497674e+25,8.337279654373255e+24,7.410915248331784e+24,4.446549148999069e+24
29.105,2.240124187525928e+24,4.480248375051856e+24,3.360186281288892e+24,2.986832250034571e+24,1.7920993500207422e+24
24.2719,1.8681350375265614e+24,3.736270075053123e+24,2.8022025562898425e+24,2.490846716702082e+24,1.494508030021249e+24
6.69717,5.154610034349088e+23,1.0309220068698175e+24,7.731915051523632e+23,6.872813379132117e+23,4.1236880274792696e+23
43.6943,3.36301866644955e+24,6.7260373328991e+24,5.044527999674326e+24,4.4840248885994006e+24,2.69041493315964e+24
20.4095,1.5708577428383587e+24,3.1417154856767174e+24,2.356286614257538e+24,2.0944769904511451e+24,1.256686194270687e+24
59.0321,4.543522935937101e+24,9.087045871874203e+24,6.815284403905652e+24,6.058030581249469e+24,3.634818348749681e+24
33.715,2.594942002488805e+24,5.18988400497761e+24,3.892413003733208e+24,3.459922669985074e+24,2.075953601991044e+24
25.8829,1.992128855293415e+24,3.98425771058683e+24,2.9881932829401226e+24,2.6561718070578866e+24,1.5937030842347318e+24
34.5779,2.661356816486954e+24,5.322713632973908e+24,3.9920352247304306e+24,3.5484757553159384e+24,2.1290854531895628e+24
18.714,1.44036021458032e+24,2.88072042916064e+24,2.1605403218704802e+24,1.9204802861070936e+24,1.152288171664256e+24
4.38775,3.377119018662392e+23,6.754238037324783e+23,5.065678527993588e+23,4.502825358216523e+23,2.701695214929913e+23
89.3551,6.877392914921767e+24,1.3754785829843535e+25,1.0316089372382653e+25,9.169857219895691e+24,5.501914331937414e+24
20.6466,1.5891066157077075e+24,3.178213231415415e+24,2.3836599235615613e+24,2.1188088209436102e+24,1.271285292566166e+24
30.2146,2.3255267574788147e+24,4.6510535149576295e+24,3.488290136218222e+24,3.1007023433050865e+24,1.8604214059830518e+24
18.8338,1.4495808597500713e+24,2.8991617195001425e+24,2.174371289625107e+24,1.932774479666762e+24,1.159664687800057e+24
11.1682,8.595827160668981e+23,1.7191654321337962e+24,1.2893740741003473e+24,1.1461102880891975e+24,6.876661728535185e+23
60.0599,4.6226296062665687e+24,9.245259212533137e+24,6.933944409399853e+24,6.163506141688759e+24,3.698103685013255e+24
43.5889,3.354906345907883e+24,6.709812691815765e+24,5.032359518861824e+24,4.4732084612105105e+24,2.683925076726306e+24
9.22171,7.097672434753384e+23,1.4195344869506768e+24,1.0646508652130077e+24,9.463563246337847e+23,5.678137947802707e+23
36.0173,2.7721430991024775e+24,5.544286198204955e+24,4.1582146486537163e+24,3.696190798803304e+24,2.217714479281982e+24
6.70217,5.1584583837521554e+23,1.0316916767504311e+24,7.737687575628235e+23,6.877944511669541e+23,4.1267667070017246e+23
20.4776,1.5760991947253372e+24,3.1521983894506745e+24,2.3641487920880061e+24,2.1014655929671166e+24,1.2608793557802697e+24
83.5346,6.429406560910612e+24,1.2858813121821225e+25,9.64410984136592e+24,8.572542081214151e+24,5.14352524872849e+24
54.5217,4.196371032985136e+24,8.392742065970272e+24,6.294556549477705e+24,5.595161377313515e+24,3.3570968263881087e+24
5.80032,4.4643316019207666e+23,8.928663203841533e+23,6.69649740288115e+23,5.952442135894356e+23,3.571465281536613e+23
98.8103,7.605131180439553e+24,1.5210262360879106e+25,1.140769677065933e+25,1.014017490725274e+25,6.084104944351642e+24
42.6239,3.2806332024286687e+24,6.561266404857337e+24,4.920949803643003e+24,4.374177603238225e+24,2.624506561942935e+24
5.97512,4.598869897052026e+23,9.197739794104053e+23,6.89830484557804e+23,6.131826529402702e+23,3.679095917641621e+23
5.68358,4.374480340057933e+23,8.748960680115866e+23,6.5617205100869e+23,5.832640453410578e+23,3.499584272046346e+23
10.3854,7.993329578124642e+23,1.5986659156249285e+24,1.1989994367186964e+24,1.0657772770832858e+24,6.394663662499714e+23
40.2551,3.0983138011089157e+24,6.196627602217831e+24,4.6474707016633735e+24,4.131085068145221e+24,2.478651040887132e+24
8.20718,6.316819250774453e+23,1.2633638501548905e+24,9.47522887616168e+23,8.42242566769927e+23,5.0534554006195614e+23
3.94528,3.036563186587285e+23,6.07312637317457e+23,4.554844779880928e+23,4.048750915449714e+23,2.429250549269828e+23
23.9854,1.8460839954469814e+24,3.6921679908939627e+24,2.769125993170472e+24,2.461445327262642e+24,1.476867196357585e+24
14.5326,1.118530450700543e+24,2.237060901401086e+24,1.6777956760508146e+24,1.4913739342673907e+24,8.948243605604342e+23
3.88149,2.9874659449029427e+23,5.9749318898058854e+23,4.4811989173544144e+23,3.983287926537257e+23,2.3899727559223538e+23
2.05005,1.5778617387519426e+23,3.155723477503885e+23,2.3667926081279143e+23,2.103815651669257e+23,1.2622893910015542e+23
17.9524,1.3817421564727871e+24,2.7634843129455743e+24,2.072613234709181e+24,1.8423228752970497e+24,1.1053937251782296e+24
31.2949,2.4086741946815036e+24,4.817348389363007e+24,3.6130112920222555e+24,3.211565592908672e+24,1.9269393557452028e+24
19.3486,1.4892034652040602e+24,2.9784069304081204e+24,2.2338051978060903e+24,1.9856046202720804e+24,1.191362772163248e+24
14.124,1.0870817393786706e+24,2.1741634787573412e+24,1.630622609068006e+24,1.449442319171561e+24,8.696653915029365e+23
36.426,2.803599507123156e+24,5.607199014246311e+24,4.205399260684734e+24,3.738132676164208e+24,2.2428796056985246e+24
9.88789,7.610411115820563e+23,1.5220822231641127e+24,1.1415616673730846e+24,1.0147214821094085e+24,6.08832889265645e+23
16.4346,1.2649216619932525e+24,2.529843323986505e+24,1.897382492989879e+24,1.6865622159910036e+24,1.0119373295946021e+24
19.7342,1.518881935800521e+24,3.037763871601042e+24,2.278322903700782e+24,2.025175914400695e+24,1.2151055486404168e+24
18.976,1.4605255654523968e+24,2.9210511309047936e+24,2.1907883481785953e+24,1.947367420603196e+24,1.1684204523619174e+24
2.89077,2.2249386007814215e+23,4.449877201562843e+23,3.337407901172132e+23,2.9665848010418953e+23,1.779950880625137e+23
17.3813,1.3377863095909436e+24,2.6755726191818873e+24,2.0066794643864156e+24,1.7837150794545915e+24,1.0702290476727549e+24
7.81331,6.0136693748971685e+23,1.2027338749794337e+24,9.020504062345753e+23,8.018225833196225e+23,4.8109354999177345e+23
22.815,1.7560018326199638e+24,3.5120036652399276e+24,2.634002748929946e+24,2.3413357768266188e+24,1.404801466095971e+24
9.81416,7.553663355522921e+23,1.5107326711045842e+24,1.1330495033284382e+24,1.0071551140697229e+24,6.042930684418336e+23
20.485,1.5766687504369915e+24,3.153337500873983e+24,2.3650031256554873e+24,2.1022250005826555e+24,1.261335000349593e+24
8.28173,6.374198140374198e+23,1.2748396280748397e+24,9.561297210561298e+23,8.498930853832265e+23,5.099358512299358e+23
37.9833,2.9234601976311143e+24,5.846920395262229e+24,4.385190296446672e+24,3.897946930174819e+24,2.3387681581048914e+24
7.67672,5.9085401659041545e+23,1.1817080331808309e+24,8.862810248856232e+23,7.878053554538874e+23,4.7268321327233233e+23
2.44961,1.8853910362499188e+23,3.7707820724998376e+23,2.8280865543748782e+23,2.513854714999892e+23,1.5083128289999349e+23
5.65194,4.350127985035318e+23,8.700255970070636e+23,6.525191977552978e+23,5.8001706467137584e+23,3.480102388028254e+23
15.1297,1.1644874392719819e+24,2.3289748785439638e+24,1.746731158907973e+24,1.5526499190293092e+24,9.315899514175855e+23
24.964,1.9214038899638297e+24,3.8428077799276595e+24,2.882105834945745e+24,2.5618718532851067e+24,1.5371231119710637e+24
19.8992,1.5315814888306457e+24,3.0631629776612915e+24,2.2973722332459688e+24,2.0421086517741945e+24,1.2252651910645165e+24
15.1527,1.1662576799973932e+24,2.3325153599947865e+24,1.74938651999609e+24,1.5550102399965244e+24,9.330061439979145e+23
16.3251,1.2564937768005335e+24,2.512987553601067e+24,1.8847406652008004e+24,1.675325035734045e+24,1.0051950214404268e+24
19.8618,1.528702923477151e+24,3.057405846954302e+24,2.2930543852157266e+24,2.0382705646362015e+24,1.2229623387817208e+24
7.95184,6.120291743458573e+23,1.2240583486917146e+24,9.18043761518786e+23,8.160388991278097e+23,4.8962333947668576e+23
12.3123,9.476406471079018e+23,1.8952812942158037e+24,1.421460970661853e+24,1.263520862810536e+24,7.581125176863214e+23
53.548,4.1214282767097885e+24,8.242856553419577e+24,6.182142415064683e+24,5.495237702279719e+24,3.297142621367831e+24
54.0568,4.160589080235409e+24,8.321178160470818e+24,6.240883620353114e+24,5.547452106980546e+24,3.328471264188327e+24
4.12465,3.174618873072949e+23,6.349237746145899e+23,4.761928309609424e+23,4.232825164097266e+23,2.5396950984583592e+23
20.8982,1.608471509903946e+24,3.216943019807892e+24,2.4127072648559193e+24,2.1446286798719282e+24,1.2867772079231567e+24
91.3248,7.028994791306232e+24,1.4057989582612464e+25,1.0543492186959348e+25,9.371993055074976e+24,5.623195833044985e+24
19.7142,1.517342596039294e+24,3.034685192078588e+24,2.276013894058941e+24,2.0231234613857255e+24,1.213874076831435e+24
17.1175,1.3174824181403565e+24,2.634964836280713e+24,1.9762236272105346e+24,1.756643224187142e+24,1.0539859345122851e+24
4.43866,3.4163029122844305e+23,6.832605824568861e+23,5.124454368426646e+23,4.555070549712575e+23,2.7330423298275443e+23
32.2164,2.4795992741800484e+24,4.959198548360097e+24,3.719398911270073e+24,3.306132365573398e+24,1.9836794193440386e+24
40.5905,3.124128528904696e+24,6.248257057809392e+24,4.686192793357045e+24,4.1655047052062617e+24,2.4993028231237567e+24
76.1736,5.86285256179093e+24,1.172570512358186e+25,8.794278842686396e+24,7.817136749054574e+24,4.6902820494327443e+24
17.4953,1.346560546229939e+24,2.693121092459878e+24,2.0198408193449084e+24,1.7954140616399184e+24,1.077248436983951e+24
23.4636,1.8059226210765629e+24,3.6118452421531257e+24,2.7088839316148447e+24,2.407896828102084e+24,1.4447380968612503e+24
11.9812,9.22156877360785e+23,1.84431375472157e+24,1.3832353160411777e+24,1.2295425031477136e+24,7.37725501888628e+23
85.2069,6.558118455045627e+24,1.3116236910091255e+25,9.837177682568442e+24,8.744157940060837e+24,5.246494764036501e+24
5.36421,4.128670870286363e+23,8.257341740572726e+23,6.193006305429545e+23,5.5048944937151504e+23,3.30293669622909e+23
11.5707,8.905619287615962e+23,1.7811238575231924e+24,1.3358428931423943e+24,1.1874159050154617e+24,7.124495430092769e+23
9.79555,7.539339799044702e+23,1.5078679598089404e+24,1.1309009698567054e+24,1.0052453065392936e+24,6.031471839235761e+23
59.7621,4.5997088372218953e+24,9.199417674443791e+24,6.899563255832843e+24,6.13294511629586e+24,3.679767069777516e+24
8.45739,6.509398351602786e+23,1.3018796703205572e+24,9.76409752740418e+23,8.679197802137049e+23,5.207518681282228e+23
49.5272,3.811959411112666e+24,7.623918822225332e+24,5.717939116668999e+24,5.082612548150221e+24,3.0495675288901327e+24
16.2919,1.2539384727968962e+24,2.5078769455937923e+24,1.8809077091953442e+24,1.671917963729195e+24,1.0031507782375168e+24
5.65815,4.3549076349939284e+23,8.709815269987857e+23,6.532361452490894e+23,5.806543513325239e+23,3.483926107995143e+23
2.04323,1.5726125901661575e+23,3.145225180332315e+23,2.3589188852492365e+23,2.0968167868882103e+23,1.258090072132926e+23
9.90204,7.621301944631246e+23,1.5242603889262492e+24,1.1431952916946869e+24,1.0161735926174995e+24,6.097041555704997e+23
36.432,2.804061309051524e+24,5.608122618103048e+24,4.2060919635772866e+24,3.7387484120686993e+24,2.2432490472412192e+24
62.5144,4.8115450784631807e+24,9.623090156926361e+24,7.217317617694771e+24,6.415393437950908e+24,3.8492360627705443e+24
14.5817,1.1223095298143558e+24,2.2446190596287116e+24,1.6834642947215337e+24,1.4964127064191412e+24,8.978476238514846e+23
30.5216,2.3491556228136527e+24,4.6983112456273055e+24,3.5237334342204796e+24,3.1322074970848705e+24,1.8793244982509222e+24
18.7912,1.4463020660586572e+24,2.8926041321173144e+24,2.169453099087986e+24,1.9284027547448764e+24,1.1570416528469258e+24
15.7723,1.213946425800213e+24,2.427892851600426e+24,1.8209196387003192e+24,1.6185952344002838e+24,9.711571406401703e+23
17.2553,1.328088469095212e+24,2.656176938190424e+24,1.9921327036428182e+24,1.770784625460283e+24,1.0624707752761696e+24
4.92865,3.7934334570862965e+23,7.586866914172593e+23,5.690150185629445e+23,5.057911276115062e+23,3.034746765669037e+23
13.2891,1.0228220010462398e+24,2.0456440020924797e+24,1.53423300156936e+24,1.363762668061653e+24,8.182576008369918e+23
22.5573,1.736167439796551e+24,3.472334879593102e+24,2.6042511596948265e+24,2.314889919728735e+24,1.3889339518372407e+24
31.9856,2.461835293335486e+24,4.923670586670972e+24,3.6927529400032296e+24,3.2824470577806486e+24,1.9694682346683888e+24
28.7143,2.210053185290354e+24,4.420106370580708e+24,3.3150797779355315e+24,2.946737580387139e+24,1.768042548232283e+24
36.461,2.8062933517053037e+24,5.612586703410607e+24,4.2094400275579556e+24,3.741724468940405e+24,2.2450346813642427e+24
18.9859,1.4612875386342044e+24,2.922575077268409e+24,2.1919313079513067e+24,1.948383384845606e+24,1.1690300309073634e+24
16.1849,1.2457030050743305e+24,2.491406010148661e+24,1.8685545076114958e+24,1.6609373400991075e+24,9.965624040594643e+23
17.6019,1.35476522715728e+24,2.70953045431456e+24,2.03214784073592e+24,1.8063536362097067e+24,1.0838121817258238e+24
11.9345,9.185625190183195e+23,1.837125038036639e+24,1.3778437785274794e+24,1.2247500253577593e+24,7.348500152146555e+23
56.0498,4.3139842874417026e+24,8.627968574883405e+24,6.470976431162554e+24,5.75197904992227e+24,3.451187429953362e+24
3.06987,2.3627864763993198e+23,4.7255729527986396e+23,3.54417971459898e+23,3.150381968532427e+23,1.890229181119456e+23
7.70263,5.928482312510853e+23,1.1856964625021707e+24,8.89272346876628e+23,7.904643083347805e+23,4.7427858500086825e+23
12.0934,9.307925734212699e+23,1.8615851468425397e+24,1.3961888601319047e+24,1.241056764561693e+24,7.446340587370158e+23
2.29868,1.7692247611689057e+23,3.5384495223378114e+23,2.6538371417533587e+23,2.358966348225208e+23,1.4153798089351245e+23
7.85274,6.0440174582897636e+23,1.2088034916579527e+24,9.066026187434646e+23,8.058689944386352e+23,4.8352139666318104e+23
20.8954,1.6082560023373743e+24,3.2165120046747487e+24,2.4123840035060615e+24,2.1443413364498324e+24,1.2866048018698993e+24
38.6703,2.9763365184292696e+24,5.952673036858539e+24,4.464504777643905e+24,3.9684486912390267e+24,2.3810692147434156e+24
17.6488,1.3583749788973577e+24,2.7167499577947155e+24,2.0375624683460369e+24,1.8111666385298107e+24,1.0866999831178861e+24
5.06685,3.899801834587098e+23,7.799603669174196e+23,5.849702751880647e+23,5.199735779449464e+23,3.1198414676696785e+23
3.23543,2.4902130218337103e+23,4.9804260436674206e+23,3.735319532750565e+23,3.320284029111614e+23,1.992170417466968e+23
13.9484,1.0735663362750955e+24,2.147132672550191e+24,1.6103495044126435e+24,1.4314217817001276e+24,8.588530690200763e+23
10.8283,8.334216368248413e+23,1.6668432736496826e+24,1.250132455237262e+24,1.1112288490997885e+24,6.66737309459873e+23
20.0187,1.5407790439039786e+24,3.081558087807957e+24,2.311168565855968e+24,2.054372058538638e+24,1.232623235123183e+24
78.0338,6.006026552982675e+24,1.201205310596535e+25,9.009039829474014e+24,8.008035403976901e+24,4.80482124238614e+24
9.68822,7.456731130758443e+23,1.4913462261516885e+24,1.1185096696137665e+24,9.942308174344591e+23,5.9653849046067536e+23
73.78,5.678624379167256e+24,1.1357248758334512e+25,8.517936568750884e+24,7.571499172223008e+24,4.542899503333804e+24
12.1091,9.320009551338332e+23,1.8640019102676664e+24,1.39800143270075e+24,1.2426679401784444e+24,7.456007641070665e+23
25.2579,1.944024487755064e+24,3.888048975510128e+24,2.916036731632596e+24,2.5920326503400857e+24,1.555219590204051e+24
5.82251,4.481410576571583e+23,8.962821153143166e+23,6.722115864857374e+23,5.975214102095444e+23,3.585128461257266e+23
